category,topic_name,core_keywords,title,clean_content,nouns,originallink
정책지원,Topic 4: 현금성 출산 지원금 및 수당,"출산 장려금, 첫만남 이용권, 수당 지급","부모급여, 양육 부담은 덜었지만 경력단절 해소는 '숙제'",출산 및 양육에 따른 소득 감소를 메워 경제적 부담을 경감하려는 취지로 도입된 부모급여가 양육비 절감과 선택권 확대 면에서는 긍정적인 평가를 받았으나 중소기업 재직자나 외벌이 가구의 고용 및 경력 유지에는 기여도가 떨어진다는 분석이 나왔다 한국보건사회연구원이 7일 발표한 보건사회이슈 포커스 부모급여 수급 특성과 정책적 시사점 보고서에 따르면 현금급여 방식으로 최대 24개월까지 수령 가능한 부모급여의 실제 평균 수급 기간은 19 0개월로 집계됐다 특히 어머니의 직장을 기준으로 비교했을 때 고용 형태에 따른 편차가 두드러졌다 중소기업에 근무하는 수급자의 평균 현금 수급 기간은 17 3개월에 그쳐 대기업 종사자 18 1개월 나 공무원 공공기관 종사자 19 5개월 에 비해 상대적으로 짧았다 김은정 보건사회연구원 부연구위원은 이 같은 현상에 대해 중소기업 재직자들이 육아휴직을 비롯한 시간지원제도를 현실적으로 충분히 보장받지 못하고 있음을 보여주는 단면이라고 짚었다 부모급여의 정책적 효과를 묻는 조사에서는 응답자의 82 1 가 양육 비용 부담 완화 에 동의했고 양육 방식 선택권 확대 라는 답변도 75 6 를 기록해 높은 지지를 얻었다 반면 직장 및 경력 유지에 도움을 주었다 는 문항과 생업을 줄이고 육아에 전념하도록 도왔다 는 문항에 대한 긍정적인 답변은 각각 56 2 49 9 수준에 머물렀다 가구 소득이 높고 대기업이나 공공 부문에 종사할수록 경력 유지 효과를 체감하는 비율이 높은 반면 무직이나 비임금근로자 중소기업 근로자층에서는 체감도가 낮아 격차를 보였다 정해진 지급 총액 내에서 향후 지급 기간을 어떻게 조정할지에 대한 선호도 조사에서는 현행 구조 유지 43 7 와 월 지급액을 줄이더라도 더 장기간 지급 41 4 을 원하는 의견이 팽팽하게 맞섰다 저소득 가구나 중소기업 근로자 무직층에서는 지급 기간 연장을 선호하는 경향이 확연했다 이는 초기 집중 지원이 끝난 뒤 찾아오는 육아비 지원 공백을 메우고 보다 안정적이며 연속적인 지원 체계를 바라는 욕구가 반영된 결과로 풀이된다 김 부연구위원은 영아기 시기에 첫만남이용권을 포함한 각종 현금성 급여가 집중돼 있는 현 유관 제도를 짚으며 부모급여의 수급 기간을 일부 연장해 자녀 연령 증가에 따른 현금 지원액의 급격한 격차를 완화할 필요가 있다 고 말했다 한편 정부는 지난 2022년 기존의 가정양육수당 체계를 개편해 0세와 1세 아동을 대상으로 월 30만 원의 영아수당을 신설했다 이후 2023년 이를 부모급여로 확대 전환하며 지원금을 0세 월 70만 원 1세 월 35만 원으로 올렸고 2024년부터는 각각 100만 원과 50만 원으로 상향해 지급해오고 있다 오승현 기자 오승현 기자 다른기사 보기 남도일보 무단전재 및 재배포 AI학습 및 활용 금지 개의 댓글 댓글 정렬 BEST댓글 BEST 댓글 답글과 추천수를 합산하여 자동으로 노출됩니다 내 댓글 모음,"['양육', '소득', '감소', '경제', '부담', '경감', '취지', '도입', '부모', '여가', '양육비', '절감', '선택', '확대', '긍정', '평가', '중소기업', '재직', '벌이', '가구', '고용', '경력', '유지', '기여', '분석', '한국', '보건', '사회', '연구원', '발표', '보건', '사회', '이슈', '포커스', '부모', '급여', '수급', '특성', '시사', '보고서', '현금', '급여', '방식', '최대', '개월', '수령', '부모', '급여', '실제', '평균', '수급', '기간', '개월', '집계', '어머니', '직장', '기준', '비교', '고용', '형태', '편차', '중소기업', '근무', '수급', '평균', '현금', '수급', '기간', '개월', '대기업', '종사', '개월', '공무원', '공공기관', '종사', '개월', '상대', '김은정', '보건', '사회', '연구원', '부연', '위원', '현상', '중소기업', '재직', '육아휴직', '비롯', '제도', '현실', '보장', '단면', '부모', '급여', '효과', '조사', '응답', '자의', '양육', '비용', '부담', '완화', '동의', '양육', '방식', '선택', '확대', '답변', '기록', '지지', '반면', '직장', '경력', '유지', '도움', '문항', '생업', '육아', '전념', '문항', '대한', '긍정', '답변', '각각', '수준', '가구', '소득', '대기업', '공공', '부문', '종사', '경력', '유지', '효과', '체감', '비율', '반면', '무직', '임금', '근로자', '중소기업', '근로자', '체감', '격차', '정해진', '지급', '향후', '지급', '기간', '조정', '대한', '선호', '조사', '현행', '구조', '유지', '지급', '장기간', '지급', '의견', '팽팽하', '소득', '가구', '중소기업', '근로자', '무직', '지급', '기간', '연장', '선호', '경향', '확연', '초기', '집중', '지원이', '아비', '공백', '안정', '연속', '체계', '욕구', '반영', '결과', '풀이', '부연', '위원', '아기', '시기', '만남', '이용권', '포함', '각종', '현금', '급여', '집중', '유관', '제도', '부모', '급여', '수급', '기간', '일부', '연장', '자녀', '연령', '증가', '현금', '격차', '완화', '필요', '한편', '정부', '지난', '기존', '가정', '양육', '수당', '체계', '개편', '아동', '대상', '영아', '수당', '신설', '이후', '부모', '급여', '확대', '전환', '원금', '각각', '상향', '지급', '오승현', '오승현', '기사', '보기', '남도', '일보', '무단', '배포', '학습', '활용', '금지', '댓글', '댓글', '정렬', '댓글', '댓글', '답글', '추천', '합산', '자동', '노출', '댓글', '모음']",https://www.namdonews.com/news/articleView.html?idxno=916108
정책지원,Topic 1: 지자체 육아·돌봄 인프라,"지역 센터, 청년 교육, 돌봄 확대",[경기 단체장] 최대호 안양시장 인터뷰,가 가 기사의 본문 내용은 이 글자크기로 변경됩니다 최대호 안양시장이 민선 5 7 8기에 이어 4선 시장으로 민선 9기 안양시정을 이끌게 됐다 시작한 변화를 검증된 실력으로 안양의 미래 100년 기반을 완성하겠다 고 각오를 밝힌 최 시장에게서 앞으로의 시정 청사진을 들어봤다 다음은 최 시장과의 일문일답 시민들이 시장 선거에서 4번 선택을 했다 안양의 미래를 완성하라는 시민의 엄중한 명령으로 받아들인다 과연 4선까지 도전하는 게 옳은지 고민했다 경부선 철도 지하화 서울 서부선 안양 연장 위례과천선 안양 연장 평촌 1기 신도시 재정비 박달스마트시티 조성 안양천 국가정원 지정 안양교도소 이전 및 부지 개발 등 안양의 7대 현안이 모두 국가 공약에 반영되면서 지금이 안양의 미래 100년을 여는 혁신과 도약의 골든타임이라는 확신을 갖게 됐다 민선 5기부터 제안하고 설계해 온 만큼 시행착오를 줄이고 정부 정책과 유기적으로 연계해 속도감 있게 완성하겠다 지난 12년 시정을 이끌어왔는데 사업 성과를 꼽는다면 그동안 씨를 뿌리는 과정이었다면 이제는 결실을 거둬야 할 때라고 생각한다 민선 5기에 선포한 스마트 도시 2012 비전은 안양을 글로벌 벤치마킹 거점으로 만드는 단단한 뿌리가 됐다 민선 7기에는 GTX C노선 인덕원역 정차를 성사시켜 도시 성장의 핵심 동력을 확보했다 민선 8기에는 20여 년간 고전했던 안양교도소 이전의 실질적인 실마리를 찾아 법무부와 업무협약을 맺었다 또한 민선 5기부터 시작해 약 10년만인 2021년 7월 지자체 간 협력의 결실인 함백산 추모공원을 개장했다 경부선 철도 지하화는 2010년 민선 5기 공약으로 시작해 14년간 현실성이 없다 는 비판을 견디며 100만 명의 시민 서명과 7개 지자체 안양 군포 용산 동작 영등포 구로 금천 의 협력을 이끌어냈다 2024년 1월 철도지하화 및 철도부지 통합개발에 관한 특별법이 마침내 국회를 통과했다 스마트 도시 안양 을 일관되게 추진해왔는데 안양의 도시 경쟁력을 근본적으로 바꾼 계기는 안양 도시 전체를 하나의 유기적인 운영체계 OS 로 관리하기 시작하면서다 도시의 각종 데이터를 한곳으로 모은 스마트도시통합센터에서 인공지능 AI 을 활용해 실종자를 즉시 추적하고 지능형교통체계 ITS 긴급 차량 우선 신호 시스템 으로 평균 출동 시간을 12분 대에서 6분 대로 단축해 골든타임을 신속하게 확보하는 등 스마트 안전도시 를 구현했다 여기에 국토교통부 자율주행 운영 평가에서 기초 지자체 중 유일하게 최고 등급 A 을 받은 자율주행 버스 주야로 는 레벨3 운행에 이어 운전석 없는 레벨4 수준을 실증하며 시민들의 일상적 이동권을 혁신하는 새로운 교통 패러다임을 제시하고 있다 2024년 유엔 UN 산하 국제전기통신연합 ITU 으로부터 국제 표준 인증을 획득하며 세계적 역량을 입증한 스마트 도시 안양 은 안양의 정체성이자 앞으로도 안양의 지도를 바꾸고 시민의 삶의 질을 높일 강력한 성장엔진이 될 것이다 시의 역점 시책을 구체적으로 설명해달라 교통 허브 안양 구축에 속도를 내겠다 기존 지하철 1 4호선에 GTX C 노선 월곶 판교선 인덕원 동탄선 신안산선을 차질 없이 추진하고 서울 서부선과 위례과천선의 안양 연장을 국가 철도망 계획에 완전히 안착시켜 철도 8개 노선 시대 를 열겠다 먹거리 마련을 위한 피지컬 AI 선도 도시 도약도 본격화한다 안양의 독보적인 스마트 도시 운영 역량을 바탕으로 K37 벨트 산업 전략의 3대 핵심 거점을 육성하겠다 첨단 산업 문화 주거를 갖춘 스마트 융복합 단지인 박달스마트시티 직 주 락 이 어우러진 수도권 남부 핵심 교통 허브 인덕원 인텐스퀘어 서울대의 연구 역량과 안양의 산업 인프라를 결합한 AI 융합 혁신 클러스터 가 그 축이다 경부선 철도 지하화를 국가 사업으로 완수해 동서로 단절된 도시를 하나로 잇고 노후지역 연계 개발을 통해 상부 공간을 시민을 위한 미래 산업 주거 문화 녹지 공간으로 조성하겠다 특히 선 기업 유치 후 청사 이전 원칙에 따라 현 시 청사 부지에 미래 신성장 기업을 유치해 동안구를 경제 중심 도시로 특성화하고 시청은 만안구 옛 농림축산검역본부 부지로 옮겨 만안구를 행정 중심 도시로 변모시킬 계획이다 평촌 1기 신도시 재정비는 단순히 아파트를 새로 짓는 게 아니라 주거 교통 공원 생활 SOC를 한 번에 업그레이드하는 종합도시 리모델링 으로 추진한다 단순히 용적률만 높이는 재건축이 아니라 스마트 교통망 구축 친환경 에너지 활용 보행 중심 안전 설계 돌봄 문화 체육 시설 확충 등을 통합적으로 반영한다 동시에 만안구 원도심에는 주차장 도서관 돌봄 시설 같은 생활 SOC를 확충하고 노후 주거지와 골목 상권은 공공 주도 재생사업으로 되살려 신 구도심이 조화롭게 성장하는 안양을 만들겠다 지역경제 활성화 방안은 먼저 전통시장과 골목 상권 지하 상가의 활력을 되찾아 경제의 뿌리를 튼튼히 하겠다 이를 위해 지역 화폐와 바우처로 지역 내 소비를 촉진하고 시설 현대화를 통해 시민들이 찾고 싶은 쾌적한 환경을 조성 중이다 또 상권 분석과 판로 지원 등 전문 컨설팅을 제공하고 맞춤형 금융 지원을 병행해 소상공인의 경영 안정과 성장을 뒷받침하고 있다 앞으로는 야간 경제와 문화예술을 결합한 창의적인 상권 활성화 전략을 추진하고 규제 완화를 통한 복합 개발로 중심 상권별 경쟁력을 높인다 안양은 기업육성촉진지구 지정과 세제 혜택으로 이미 780개 이상의 벤처기업이 성장 중이다 기업 성장을 위한 든든한 버팀목으로서 맞춤형 금융 지원을 지속하고 기업의 실질적인 금리 부담을 줄이고 경영 안정을 돕는 지원 방안을 꾸준히 발굴하겠다 출산 장려와 청년 지원 고령화 정책은 인구와 출생률의 반등은 결국 청년이 정착할 수 있는 도시 환경을 만드는데서 시작된다 안양은 2024년 이후 전체 인구 및 청년 인구가 2년 연속 증가했다 지난해 말 기준 안양 인구는 57만598명으로 전년 대비 1 28 증가했으며 청년 19 39세 인구는 15만5천869명으로 전년 대비 0 7 증가했다 또 최근 4년간 2022 2025년 1만72명의 청년 20 39세 이 순 유입됐다 국가데이터처 국가통계포털 KOSIS 잠정 발표 자료에 따르면 지난해 안양시 출생아 수는 3천800명으로 전년 대비 14 4 477명 증가했다 도내 인구 50만 이상 대도시 중 출생아 증가율 1위다 우선 K37 벨트 산업 전략의 3대 주요 거점인 박달스마트시티 인덕원 인텐스퀘어 서울대 AI 융합 혁신 클러스터를 활용해 청년 채용을 활성화하고 스타트업 입주 공간과 청년창업펀드를 확충하겠다 또 최근 2년간 257가구를 시세의 60 80 수준으로 공급한 성과를 토대로 2033년까지 청년임대주택 공급을 총 3천299가구까지 지속 확대한다 여기에 청년 전 월세 보증금 대출이자 및 월세 지원 신혼부부 주택 매입 및 전세 자금 대출 이자 지원 청년 가구 이사비 지원 등 청년 주거 안정을 위한 정책을 강화하겠다 마지막으로 청년들이 안양에서 가정을 꾸리고 마음 편히 아이를 낳을 수 있도록 첫째아 200만 원 둘째아 400만 원 셋째아 이상 1천만 원으로 파격 인상된 출산 지원금을 비롯해 임신 축하금 산후조리비 첫 만남 이용권 아이 좋아 행복 꾸러미 아동 수당 부모 급여 등 맞춤형 지원 체계를 촘촘히 연결하겠다 보건소의 AI IoT 기반 어르신 건강 관리 사업 노쇠 예방 건강 관리 사업 등을 통해 어르신의 건강한 일상을 돕겠다 만안 동안 치매안심센터를 거점으로 치매 예방부터 조기 발견 관리 돌봄에 이르는 통합서비스를 제공하고 치매 안심 병동을 운영한다 첨단 IT 기술을 접목한 24시간 도시안전망도 구축한다 2023년 행정안전부에서 선정한 제1회 정부 혁신 최고 사례 인 고령자 스마트 안심 서비스 와 치매 어르신 안심 플랫폼 등을 더욱 고도화해 혼자 생활하거나 가족 등의 돌봄이 취약한 어르신을 위한 생활안전망을 더욱 촘촘히 하겠다 노인들의 소중한 경륜을 사회에 환원하실 수 있도록 맞춤형 일자리도 확대한다 앞으로 4년 동안 시정이 추구하는 방향은 시민 행복 을 최우선으로 시민의 생명과 안전 을 시정의 최고 가치로 이어갈 생각이다 아울러 교통 혁신 피지컬 AI 선도 도시 로의 성장도 또 다른 가치다 안양의 다음 100년을 내다보며 추진 사업을 성공적으로 마무리하는 데 역량을 집중할 계획이다 도시의 비전을 현실로 구현해 시민 모두가 체감하는 안양의 완성 을 이뤄내겠다 안양 이정탁 기자 사진 안양시 제공 이 기사를 공유합니다 이정탁 기자 다른기사 보기 기호일보 무단전재 및 재배포 AI학습 및 활용 금지 개의 댓글 댓글 정렬 BEST댓글 BEST 댓글 답글과 추천수를 합산하여 자동으로 노출됩니다 내 댓글 모음 많이 본 뉴스 오늘 주간 월간 1 검단신도시에 첫 대형복합문화시설 2030년 건립 박물관 도서관 한곳에 2 경기 단체장 신상진 성남시장 인터뷰 3 강성대 하남 동부신협 이사장 인터뷰 4 경찰 강석범 경기남부경찰청 광역범죄수사대 5 경기 단체장 정덕영 양주시장 인터뷰 6 인천 계산역 임학역 일대 6000가구 재개발 본궤도 1 서울5호선 검단 김포 연장 기본계획 착수 인천시 원당사거리 불로역 반영 2 카드뉴스 내년 최저임금 1만700원 확정 3 7 인상 3 박찬대 시장 인천항만공사 IPA 제물포구 이전 입장 밝혀 4 창간 38 도시 역사 품은 인천 100년 학교 5 카드뉴스 경기편하G버스 5개 노선 신설 6 곧 헐릴 길인데 정비 성남 재개발구역 포함 논란 1 카드뉴스 인천 신설구 출범 남은 종량제봉투는 2 카드뉴스 민선9기 인천시 첫 인사 카운트다운 주요 보직 물망에 오른 인물은 3 카드뉴스 수원 좀비 마약 국과수 음성 판정 4 카드뉴스 인천공항 주차공간 500면 여객 전용 전환 5 영종 해안순환도로 신도평화대교 잇따라 개통 영종권 교통망 확충 6 서울5호선 검단 김포 연장 기본계획 착수 인천시 원당사거리 불로역 반영 숏폼뉴스 숏폼뉴스 거짓 신호 하나에 로마 3개 군단이 사라졌다 토이토부르크숲 전투 인천 석남동 쿠팡 물류센터 화재 50시간 돌파 오늘 초기 진화 목표 숏폼뉴스 당신의 소울푸드는 무엇입니까 숏폼뉴스 젊은 피를 11번 수혈받고 죽은 과학자 Alexander Bogdanov 숏폼뉴스 AI 가 뽑은 한국 증시 충격 순위 TOP 7 1위는 반도체가 아니었다 숏폼뉴스 트리톤 Triton 전설의괴수 카드뉴스 카드뉴스 영종도 유보지 바이오 단지로 변신 카드뉴스 경기편하G버스 5개 노선 신설 카드뉴스 내년 최저임금 1만700원 확정 3 7 인상 카드뉴스 하루아침에 멈춰 선 대형마트 고객 헛걸음 직원 혼란 가중 카드뉴스 인천공항 주차공간 500면 여객 전용 전환 카드뉴스 수원 좀비 마약 국과수 음성 판정 포토뉴스 장맛비에 젖은 거리 취약계층 선물 포장하는 정은경 장관 제14회 기호참일꾼상 영광의 얼굴 기호일보 늘 푸른 소나무처럼 신도평화대교 첫 주말 풍경 최신뉴스 카드뉴스 영종도 유보지 바이오 단지로 변신 이 대통령 부동산 불로소득 우리 사회의 공정 상식 파괴하고 국민 통합 저해하는 가장 큰 주범 인천 계양구의회 사무국장 폭행 여재만 의원 징계 착수 윤리특별위원회 회부 인천 신흥장애인종합복지관 제18회 전국장애인문학공모전 작품 접수 오산 거래처 공장서 흉기 휘두른 60대 2명 사상,"['기사', '본문', '내용', '글자', '크기', '변경', '최대호', '안양시장', '민선', '시장', '민선', '안양', '시정', '시작', '변화', '검증', '실력', '안양', '미래', '기반', '완성', '각오', '시장', '시정', '청사진', '다음', '시장', '일문일답', '시민', '시장', '선거', '선택', '안양', '미래', '완성', '시민', '명령', '과연', '도전', '고민', '부선', '철도', '지하', '서울', '부선', '안양', '연장', '위례', '과천선', '안양', '연장', '평촌', '신도시', '재정', '박달', '스마트', '시티', '조성', '안양천', '국가', '정원', '지정', '안양교도소', '이전', '부지', '개발', '안양', '현안', '모두', '국가', '공약', '반영', '지금', '안양', '미래', '혁신', '도약', '골든타임', '확신', '민선', '제안', '설계', '만큼', '시행착오', '정부', '유기', '계해', '도감', '완성', '지난', '시정', '사업', '성과', '꼽는다', '그동안', '과정', '이제', '결실', '민선', '선포', '스마트', '도시', '안양', '글로벌', '벤치마킹', '거점', '뿌리', '민선', '노선', '인덕원역', '정차', '성사', '도시', '성장', '핵심', '동력', '확보', '민선', '고전', '안양교도소', '이전', '실질', '실마리', '법무부', '업무', '협약', '또한', '민선', '시작', '지자체', '협력', '결실', '함백산', '추모', '공원', '개장', '부선', '철도', '지하', '민선', '공약', '시작', '현실', '비판', '명의', '시민', '서명', '지자체', '안양', '군포', '용산', '동작', '영등포', '구로', '금천', '협력', '철도', '지하', '철도', '부지', '통합', '개발', '특별법', '마침내', '국회', '통과', '스마트', '도시', '안양', '일관', '추진', '안양', '도시', '경쟁력', '근본', '계기', '안양', '도시', '전체', '하나', '유기', '운영체계', '관리', '시작', '도시', '각종', '데이터', '스마트', '통합', '센터', '인공', '지능', '활용', '실종자', '즉시', '추적', '지능', '교통', '체계', '긴급', '차량', '우선', '신호', '시스템', '평균', '출동', '대로', '단축', '골든타임', '확보', '스마트', '안전', '도시', '구현', '여기', '국토교통부', '자율', '주행', '운영', '평가', '기초', '지자체', '최고', '등급', '자율', '주행', '버스', '주야', '레벨', '운행', '운전', '레벨', '수준', '실증', '시민', '일상', '동권', '혁신', '교통', '패러다임', '제시', '유엔', '국제', '전기통신', '연합', '국제', '표준', '인증', '획득', '세계', '역량', '입증', '스마트', '도시', '안양', '안양', '정체', '이자', '안양', '지도', '시민', '성장', '엔진', '역점', '시책', '구체', '설명', '교통', '허브', '안양', '구축', '속도', '기존', '지하철', '호선', '노선', '월곶', '판교선', '인덕원', '동탄', '신안산선', '차질', '추진', '서울', '부선', '위례', '과천선', '안양', '연장', '국가', '도망', '계획', '안착', '철도', '노선', '시대', '먹거리', '마련', '피지', '선도', '도시', '도약', '본격', '안양', '독보', '스마트', '도시', '운영', '역량', '바탕', '벨트', '산업', '전략', '핵심', '거점', '육성', '첨단', '산업', '문화', '주거', '스마트', '복합', '단지', '박달', '스마트', '시티', '수도권', '남부', '핵심', '교통', '허브', '인덕원', '스퀘어', '서울대', '연구', '역량', '안양', '산업', '인프라', '결합', '융합', '혁신', '클러스터', '부선', '철도', '지하', '국가', '사업', '완수', '동서로', '단절', '도시', '하나로', '노후', '지역', '개발', '상부', '공간', '시민', '미래', '산업', '주거', '문화', '녹지', '공간', '조성', '기업', '유치', '청사', '이전', '원칙', '청사', '부지', '미래', '성장', '기업', '동안구', '경제', '중심', '도시', '특성', '시청', '만안구', '농림축산검역본부', '부지', '만안구', '행정', '중심', '도시', '변모', '계획', '평촌', '신도시', '재정', '아파트', '주거', '교통', '공원', '생활', '업그레이드', '종합', '도시', '모델링', '추진', '용적률', '재건축', '스마트', '교통', '구축', '친환경', '에너지', '활용', '보행', '중심', '안전', '설계', '문화', '체육', '시설', '확충', '통합', '반영', '동시', '만안구', '도심', '주차장', '도서관', '시설', '생활', '확충', '노후', '주거지', '골목', '상권', '공공', '주도', '재생', '사업', '도심', '안양', '지역', '경제', '활성화', '방안', '먼저', '전통', '시장', '골목', '상권', '지하', '상가', '경제', '뿌리', '지역', '화폐', '지역', '소비', '촉진', '시설', '대화', '시민', '환경', '조성', '중이', '상권', '분석', '판로', '전문', '컨설팅', '제공', '맞춤', '금융', '병행', '상공', '경영', '안정', '성장', '뒷받침', '야간', '경제', '문화', '예술', '결합', '창의', '상권', '활성화', '전략', '추진', '규제', '완화', '통한', '복합', '개발', '중심', '상권', '경쟁력', '안양', '기업', '육성', '촉진', '지구', '지정', '세제', '혜택', '이상', '벤처기업', '성장', '중이', '기업', '성장', '버팀목', '맞춤', '금융', '지속', '기업', '실질', '금리', '부담', '경영', '안정', '방안', '발굴', '장려', '청년', '고령화', '인구', '출생률', '반등', '청년', '정착', '도시', '환경', '시작', '안양', '이후', '전체', '인구', '청년', '인구', '연속', '증가', '지난해', '기준', '안양', '인구', '대비', '증가', '청년', '인구', '대비', '증가', '최근', '명의', '청년', '유입', '국가', '데이터', '국가', '통계', '포털', '잠정', '발표', '자료', '지난해', '안양시', '출생', '대비', '증가', '도내', '인구', '이상', '대도시', '출생', '증가', '우선', '벨트', '산업', '전략', '주요', '거점', '박달', '스마트', '시티', '인덕원', '스퀘어', '서울대', '융합', '혁신', '클러스터', '활용', '청년', '채용', '활성화', '스타트업', '공간', '청년', '창업', '펀드', '확충', '최근', '가구', '시세', '수준', '공급', '성과', '토대', '청년', '임대주택', '공급', '가구', '지속', '확대', '여기', '청년', '월세', '보증금', '대출', '이자', '월세', '신혼부부', '주택', '매입', '전세', '자금', '대출', '이자', '청년', '가구', '이사비', '청년', '주거', '안정', '마지막', '청년', '안양', '가정', '꾸리', '마음', '아이', '낳을', '첫째', '둘째', '이상', '파격', '인상', '원금', '비롯', '임신', '축하', '산후조리', '만남', '이용권', '아이', '행복', '꾸러미', '아동', '수당', '부모', '급여', '맞춤', '체계', '보건소', '기반', '어르신', '건강', '관리', '사업', '노쇠', '예방', '건강', '관리', '사업', '어르신', '일상', '동안', '치매', '안심', '센터', '거점', '치매', '예방', '조기', '발견', '관리', '통합', '서비스', '제공', '치매', '안심', '병동', '운영', '첨단', '기술', '접목', '도시', '안전', '구축', '행정안전부', '선정', '정부', '혁신', '최고', '사례', '고령자', '스마트', '안심', '서비스', '치매', '어르신', '안심', '플랫폼', '더욱', '고도화', '혼자', '생활', '거나', '가족', '취약', '어르신', '생활', '안전', '더욱', '노인', '경륜', '사회', '환원', '맞춤', '일자리', '확대', '동안', '시정', '추구', '방향', '시민', '행복', '우선', '시민', '생명', '안전', '시정', '최고', '가치', '교통', '혁신', '피지', '선도', '도시', '성장', '다른', '가치', '안양', '다음', '추진', '사업', '성공', '마무리', '역량', '집중', '계획', '도시', '현실', '구현', '시민', '모두', '체감', '안양', '완성', '안양', '정탁', '사진', '안양시', '제공', '기사', '공유', '정탁', '기사', '보기', '기호일보', '무단', '배포', '학습', '활용', '금지', '댓글', '댓글', '정렬', '댓글', '댓글', '답글', '추천', '합산', '자동', '노출', '댓글', '모음', '주간', '월간', '신도시', '대형', '복합', '문화', '시설', '건립', '박물관', '도서관', '경기', '단체', '신상진', '성남시장', '인터뷰', '강성', '하남', '동부', '신협', '이사장', '인터뷰', '경찰', '강석', '경기', '남부', '경찰청', '광역', '범죄수사', '경기', '단체', '정덕', '양주시', '인터뷰', '인천', '계산역', '임학역', '일대', '가구', '재개발', '궤도', '서울', '호선', '김포', '연장', '기본', '계획', '착수', '인천', '사거리', '불로', '반영', '카드', '내년', '최저임금', '확정', '인상', '박찬', '시장', '인천', '항만', '공사', '제물', '포구', '이전', '입장', '창간', '도시', '역사', '인천', '학교', '카드', '경기', '버스', '노선', '신설', '헐릴', '정비', '성남', '재개발', '구역', '포함', '논란', '카드', '인천', '신설', '출범', '종량제', '봉투', '카드', '민선', '인천', '인사', '카운트다운', '주요', '보직', '물망', '오른', '인물', '카드', '수원', '좀비', '마약', '국과수', '음성', '판정', '카드', '인천공항', '주차공간', '여객', '전용', '전환', '영종', '해안', '순환도로', '신도', '평화', '대교', '개통', '영종', '교통', '확충', '서울', '호선', '김포', '연장', '기본', '계획', '착수', '인천', '사거리', '불로', '반영', '숏폼', '숏폼', '거짓', '신호', '하나', '로마', '군단', '이토', '전투', '인천', '석남동', '쿠팡', '물류', '센터', '화재', '돌파', '초기', '진화', '목표', '숏폼', '당신', '소울푸드', '무엇', '숏폼', '수혈', '과학자', '숏폼', '한국', '증시', '충격', '순위', '반도체', '숏폼', '트리톤', '전설', '괴수', '카드', '카드', '영종도', '유보', '바이오', '단지', '변신', '카드', '경기', '버스', '노선', '신설', '카드', '내년', '최저임금', '확정', '인상', '카드', '하루아침', '대형', '마트', '고객', '헛걸음', '직원', '혼란', '가중', '카드', '인천공항', '주차공간', '여객', '전용', '전환', '카드', '수원', '좀비', '마약', '국과수', '음성', '판정', '포토', '장맛비', '거리', '취약', '계층', '선물', '포장', '정은경', '장관', '기호', '일꾼', '영광', '얼굴', '기호일보', '푸른', '소나무', '신도', '평화', '대교', '주말', '풍경', '최신', '카드', '영종도', '유보', '바이오', '단지', '변신', '대통령', '부동산', '불로소득', '우리', '사회', '공정', '상식', '파괴', '국민', '통합', '저해', '인천', '계양구', '의회', '사무국', '폭행', '의원', '징계', '착수', '윤리', '특별', '위원회', '회부', '인천', '신흥', '장애인', '종합', '복지관', '전국', '장애', '인문학', '공모전', '작품', '접수', '오산', '거래처', '공장', '흉기', '사상']",https://www.kihoilbo.co.kr/news/articleView.html?idxno=3028120
