SN,TITLE,CONTENT,VOTE_SCORE,REG_DATE,VISIOIN_TXT,USER_COMMENT_CNT,VOTE_CNT,VOTE_DIS_CNT,REPLY_YN
186461.0,어린이집은 입학연기가 없는건가요?,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186461,4.0,2020-02-23 19:34:27.0,여성,0,4,0,Y
186221.0,출산율 관련 정책 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186221,0.0,2019-12-21 19:49:39.0,여성,0,0,0,N
186176.0,지하철 임신부 배려석 운영 개선방안에 대한 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186176,1.0,2019-12-12 15:08:08.0,교통,2,1,0,N
185985.0,어린이집/유치원 지원정책 확대,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185985,0.0,2019-12-06 19:39:54.0,여성,0,0,0,N
185793.0,워킹맘에게 어린이집에서 전화올 때 달려가 줄 수 있는 돌보미 서비스는 없을까요?,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185793,0.0,2019-12-05 15:15:43.0,여성,1,0,0,N
185569.0,규모가 큰 공원 내 시립어린이집+유치원 설립 및 운영,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185569,2.0,2019-11-13 20:20:12.0,여성,0,2,0,N
185295.0,육아휴직 2년으로,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185295,11.0,2019-09-24 15:46:52.0,여성,0,11,0,N
185291.0,시가 직접 운영하는 산후조리원 건립을 제안합니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185291,9.0,2019-09-24 15:43:37.0,건강,0,9,0,N
185286.0,조부모 공동육아 및 조부모 육아교실,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185286,9.0,2019-09-24 15:42:48.0,여성,0,9,0,N
185280.0,조부모육아경제지원,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185280,48.0,2019-09-24 15:38:49.0,여성,2,47,0,N
185277.0,조부모육아경제적지원해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185277,0.0,2019-09-24 15:37:23.0,여성,0,0,0,N
185272.0,조부모 육아,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185272,0.0,2019-09-24 15:33:13.0,여성,0,0,0,N
185243.0,어린이집 학교급식 식자재에 팜유 함유된 제품을 제한해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185243,0.0,2019-09-20 17:27:20.0,교육,0,0,0,N
185220.0,10월1일부터 개정되는 육아휴직관련법안관련,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185220,5.0,2019-09-18 16:46:31.0,여성,1,5,0,N
184852.0,어린이집 개선이 필요합니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184852,1.0,2019-07-26 01:56:04.0,여성,0,1,0,N
184604.0,동성연애 시청앞 대형행사  출산감소 부채질,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184604,0.0,2019-06-07 11:50:08.0,기획,1,0,0,N
184573.0,육아 우수기업 서울시 인증제도 도입,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184573,37.0,2019-05-31 21:01:00.0,여성,4,33,0,N
184570.0,살림.육아에 대한 정보를 공공장소에 노출시켜주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184570,13.0,2019-05-31 21:00:25.0,여성,0,13,0,N
184569.0,“공동육아”를 기업법정 교육시간에 포함시켜주세요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184569,11.0,2019-05-31 20:57:57.0,여성,1,11,0,N
184568.0,공동육아  참여하는 부모님들 위한 심리 프로그램 마련해주세요!,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184568,13.0,2019-05-31 20:57:01.0,여성,0,13,0,N
184567.0,공동육아를 위한 교육이 필요해요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184567,9.0,2019-05-31 20:56:04.0,여성,0,9,0,N
184566.0,각 지역 공동육아 단체들과 교류할수 있게 해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184566,7.0,2019-05-31 20:53:36.0,여성,0,7,0,N
184408.0,공공  육아 기관을 대폭 증설하여 육아 문제를 개선해야한다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184408,0.0,2019-04-23 12:05:55.0,여성,0,0,0,N
184404.0,다자녀혜택 경기도와 교류~,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184404,1.0,2019-04-22 16:08:47.0,여성,1,1,0,N
184312.0,중소기업에 재직하는 미혼여성들이 출산.육아휴직을 사용할수 있도록 법적으로 제도화시켰으면,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184312,0.0,2019-04-08 07:51:20.0,여성,1,0,0,N
184170.0,보호종료아동들(보육원 퇴소 아동들)을 위한 지원 확대를 제안합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184170,4.0,2019-03-24 02:54:09.0,복지,2,4,0,N
184161.0,다자녀공영주차장할인제도개선사항,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184161,0.0,2019-03-22 22:44:29.0,교통,0,0,0,N
183929.0,저출산 극복을 위한 청춘남녀 사랑찾기 행사제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183929,0.0,2019-02-27 20:12:55.0,여성,0,0,0,N
183782.0,"이야기&아트 할머니, 할아버지를 선정하여 어린이집 파견",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183782,0.0,2019-02-11 07:50:33.0,복지,0,0,0,N
183631.0,저출산 양극화 문제해결,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183631,0.0,2019-01-13 23:09:41.0,기획,2,0,0,N
183623.0,맞벌이 부부를 위한 보육 정책제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183623,1.0,2019-01-10 23:58:14.0,여성,0,1,0,N
183353.0,다자녀 전용주차장 설치,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183353,0.0,2018-12-12 21:53:42.0,여성,0,0,0,N
183127.0,"보건소에서 난임과 임신,출산 업무 공간을 분리해주세요",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183127,342.0,2018-11-27 15:58:40.0,건강,28,341,0,Y
182901.0,어르신 어린이집 하원 도우미,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182901,1.0,2018-11-06 08:00:41.0,여성,0,1,0,N
182871.0,육아네트워크를 위한 공간/차량 등의 민간지원 활성화 요청,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182871,2.0,2018-11-01 18:54:12.0,여성,0,2,0,N
182870.0,육아정보 채널을 일원화해주세요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182870,4.0,2018-11-01 18:52:32.0,여성,0,4,0,N
182865.0,육아....아빠들의 교육이 절실합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182865,18.0,2018-11-01 15:58:35.0,안전,2,14,0,N
182859.0,임신육아 전문  컨설턴트가 필요합니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182859,34.0,2018-11-01 15:53:32.0,여성,1,18,0,N
182858.0,민방위 교육에 남편육아교육을 넣어주세요^^,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182858,37.0,2018-11-01 15:52:58.0,안전,13,24,0,N
182856.0,"아이, 엄마를 대상으로 한 시간제보육통합센터를 마련해주시면 좋겠습니다!",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182856,39.0,2018-11-01 15:51:32.0,여성,1,26,0,N
182827.0,경로당과 육아돌보미의 결합,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182827,2.0,2018-10-29 12:21:59.0,여성,0,2,0,N
182764.0,구직자 임시 보육소,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182764,0.0,2018-10-23 15:22:02.0,여성,0,0,0,N
182746.0,"하나의 정책으로 일자리도 창출하고, 저출산 문제도 해결!",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182746,1.0,2018-10-22 10:48:55.0,복지,0,1,0,N
182675.0,임신부 배려석 관련,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182675,0.0,2018-10-13 23:56:00.0,교통,0,0,0,N
182496.0,저출산 대책(국민연금  수령연령과 연계),https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=182496,0.0,2018-09-25 20:40:16.0,여성,1,0,0,N
181948.0,출산장려금,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181948,0.0,2018-08-09 00:03:41.0,여성,0,0,0,N
181936.0,양육수당 어린이집 보육료만큼 인상 제안합니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181936,0.0,2018-08-07 19:57:18.0,여성,0,0,0,N
181875.0,어린이집 통학차량에  대한 제언,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181875,0.0,2018-07-29 07:38:55.0,여성,1,0,0,N
181849.0,어린이집 통원버스 하차 안전장치 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181849,0.0,2018-07-25 19:05:23.0,여성,0,0,0,N
181847.0,안녕하세요. 한 아이를 어린이집에 보내고 있는 아빠이자 개발자입니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181847,8.0,2018-07-25 18:35:11.0,기획,2,4,0,N
181473.0,다자녀가정 할인 정책,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181473,0.0,2018-06-08 15:00:25.0,여성,1,0,0,N
181437.0,아이돌봄서비스 더 쉽게 이용할수 있으면 합니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181437,0.0,2018-06-04 12:09:14.0,기획,0,0,0,N
181306.0,보육교사 휴게시간 개선에 대해,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181306,0.0,2018-05-23 18:39:54.0,여성,1,0,0,N
180894.0,아이돌봄서비스 개선 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180894,0.0,2018-04-13 18:01:16.0,여성,1,0,0,N
180806.0,2018년도 출산장려금 제도 시행,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180806,0.0,2018-04-06 17:10:09.0,여성,1,0,0,N
180667.0,다자녀 혜택논의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180667,0.0,2018-03-25 16:29:01.0,여성,1,0,0,N
180655.0,저출산 대책) 다자녀 가정 차량 운영 지원건,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180655,0.0,2018-03-22 16:50:59.0,여성,1,0,0,N
180628.0,다자녀 장학생 역차별 제도개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180628,0.0,2018-03-20 13:50:29.0,기획,1,0,0,N
180493.0,유모차의 이동이 편리해야 출산율 극복할 수 있습니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180493,1.0,2018-03-01 12:02:03.0,여성,1,1,0,N
180489.0,직장 예비엄마들을 위한 임신 요가 교실,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180489,0.0,2018-02-28 15:10:38.0,여성,1,0,0,N
180472.0,서울시 임신한 여성들을 위하여 주말에도 자치구청 보건소 운영,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180472,6.0,2018-02-26 17:34:58.0,건강,2,2,0,N
180440.0,출산 장려를 위해 정확도99.9%인 아리아니프티(태아기형아검사)검사를 제안합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180440,1.0,2018-02-20 17:07:24.0,건강,0,1,0,N
180406.0,육아열차운행,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180406,1.0,2018-02-13 13:30:44.0,여성,1,1,0,N
180363.0,"최저임금제인상에 따른  어린이집 특활비 상한제 조정필요 (국공립5만원, 민간가정 8만원)",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180363,3.0,2018-02-07 11:24:25.0,여성,1,3,0,N
180324.0,다자녀 부모 복지 혜택,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180324,1.0,2018-02-02 10:35:16.0,여성,1,1,0,N
180319.0,"소방시설의 학교, 어린이집 의무조항",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180319,0.0,2018-02-01 21:45:46.0,안전,1,0,0,N
180125.0,육아담당 조부모 동아리 지원,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180125,14.0,2018-01-09 17:53:24.0,복지,3,14,0,Y
180104.0,서울시 다자녀 가정에 층간소음 방지 용품 무상 지원 대책,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180104,10.0,2018-01-05 15:51:04.0,주택,1,6,0,N
180063.0,보육정책 관련 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180063,0.0,2017-12-28 10:20:28.0,여성,1,0,0,N
179976.0,육아부서 부모부서 같은 부서를 신설해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=179976,2.0,2017-12-09 15:50:14.0,여성,1,2,0,N
179899.0,육아휴직과 근로시간에 대해,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=179899,4.0,2017-11-30 18:14:23.0,여성,1,4,0,N
179862.0,지하철 역사 유휴공간의 영유아 보육시설로 활용하기,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=179862,1.0,2017-11-23 11:24:21.0,여성,1,1,0,N
